2026-04-10 22:28:23,064 | INFO | Starting Agent Marketplace API...
2026-04-11 09:40:22,190 | INFO | AGENTS_FETCHED | {"count": 5}
2026-04-11 09:41:01,265 | INFO | AGENT_PURCHASED | {"agent_id": "agent-005", "user": "admin"}
2026-04-11 09:41:01,275 | INFO | AGENTS_FETCHED | {"count": 5}
2026-04-11 09:41:35,657 | INFO | AGENT_PURCHASED | {"agent_id": "agent-001", "user": "admin"}
2026-04-11 09:41:35,664 | INFO | AGENTS_FETCHED | {"count": 5}
2026-04-11 09:42:54,665 | INFO | AGENT_QUESTION | {"agent_id": "agent-001", "agent_name": "Data Analyzer", "question": "What are the top genres?", "user": "admin"}
2026-04-11 09:42:58,997 | INFO | AGENT_QUESTION | {"agent_id": "agent-001", "agent_name": "Data Analyzer", "question": "Most popular music trends", "user": "admin"}
2026-04-17 11:09:31,829 | INFO | Starting Agent Marketplace API...
2026-04-17 11:10:04,324 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 11:10:04,334 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 11:10:04,336 | INFO | HISTORY_FETCHED | {"limit": 20}
2026-04-17 11:10:04,337 | INFO | LOGS_FETCHED | {"limit": 100, "event_type": null, "count": 3}
2026-04-17 11:10:24,006 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 11:10:24,025 | INFO | AGENT_QUESTION | {"agent_id": "agent-001", "agent_name": "Data Analyst", "question": "what can you do ?", "user": "admin"}
2026-04-17 11:10:24,033 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 11:10:42,868 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 11:10:42,871 | INFO | AGENT_QUESTION | {"agent_id": "agent-001", "agent_name": "Data Analyst", "question": "what's the date today", "user": "admin"}
2026-04-17 11:10:42,879 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 11:10:52,585 | INFO | AGENT_PURCHASED | {"agent_id": "agent-001", "user": "admin"}
2026-04-17 11:10:52,591 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 11:11:25,548 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 11:11:25,550 | INFO | AGENT_QUESTION | {"agent_id": "agent-002", "agent_name": "Database Helper", "question": "highest grossing songs", "user": "admin"}
2026-04-17 11:11:25,556 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 11:11:53,264 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 11:11:53,266 | INFO | AGENT_QUESTION | {"agent_id": "agent-001", "agent_name": "Data Analyst", "question": "What are the top genres?", "user": "admin"}
2026-04-17 11:17:13,393 | INFO | Starting Agent Marketplace API...
2026-04-17 11:17:18,767 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 11:17:18,768 | INFO | HISTORY_FETCHED | {"limit": 20}
2026-04-17 11:17:18,769 | INFO | LOGS_FETCHED | {"limit": 100, "event_type": null, "count": 2}
2026-04-17 11:17:34,628 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 11:17:34,636 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 11:17:34,637 | INFO | HISTORY_FETCHED | {"limit": 20}
2026-04-17 11:17:34,638 | INFO | LOGS_FETCHED | {"limit": 100, "event_type": null, "count": 6}
2026-04-17 11:17:59,823 | INFO | DEMO_USAGE | {"agent_id": "agent-004", "usage_count": 1, "max": 10}
2026-04-17 11:18:02,148 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 11:18:02,166 | INFO | AGENT_QUESTION | {"agent_id": "agent-004", "agent_name": "Customer Analyst", "question": "how many copies of ac/dc was sold", "user": "admin"}
2026-04-17 11:18:02,173 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 11:18:36,698 | INFO | AGENT_PURCHASED | {"agent_id": "agent-004", "user": "admin"}
2026-04-17 11:18:36,708 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 11:24:42,028 | INFO | Starting Agent Marketplace API...
2026-04-17 11:26:30,959 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 11:26:30,971 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 11:26:30,972 | INFO | HISTORY_FETCHED | {"limit": 20}
2026-04-17 11:26:30,973 | INFO | LOGS_FETCHED | {"limit": 100, "event_type": null, "count": 15}
2026-04-17 11:26:46,793 | INFO | ACCESS_DETAILS_FETCHED | {"agent_id": "agent-004"}
2026-04-17 11:27:14,890 | INFO | AUTH_SUCCESS | {"username": "user1"}
2026-04-17 11:27:14,901 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 11:27:14,903 | INFO | HISTORY_FETCHED | {"limit": 20}
2026-04-17 11:27:14,904 | INFO | LOGS_FETCHED | {"limit": 100, "event_type": null, "count": 20}
2026-04-17 11:27:48,194 | INFO | USER_REGISTERED | {"username": "user2"}
2026-04-17 11:27:48,219 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 11:27:48,220 | INFO | HISTORY_FETCHED | {"limit": 20}
2026-04-17 11:27:48,221 | INFO | LOGS_FETCHED | {"limit": 100, "event_type": null, "count": 24}
2026-04-17 11:28:00,159 | INFO | AUTH_SUCCESS | {"username": "user2"}
2026-04-17 11:28:00,184 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 11:28:00,185 | INFO | HISTORY_FETCHED | {"limit": 20}
2026-04-17 11:28:00,186 | INFO | LOGS_FETCHED | {"limit": 100, "event_type": null, "count": 28}
2026-04-17 11:30:44,891 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 11:30:44,905 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 11:30:44,907 | INFO | HISTORY_FETCHED | {"limit": 20}
2026-04-17 11:30:44,908 | INFO | LOGS_FETCHED | {"limit": 100, "event_type": null, "count": 32}
2026-04-17 11:31:57,808 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 11:31:57,833 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 11:31:57,835 | INFO | HISTORY_FETCHED | {"limit": 20}
2026-04-17 11:31:57,835 | INFO | LOGS_FETCHED | {"limit": 100, "event_type": null, "count": 36}
2026-04-17 11:34:52,888 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 11:34:52,911 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 11:34:52,912 | INFO | HISTORY_FETCHED | {"limit": 20}
2026-04-17 11:34:52,913 | INFO | LOGS_FETCHED | {"limit": 100, "event_type": null, "count": 40}
2026-04-17 11:38:07,924 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 11:38:07,942 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 11:38:07,943 | INFO | HISTORY_FETCHED | {"limit": 20}
2026-04-17 11:38:07,944 | INFO | LOGS_FETCHED | {"limit": 100, "event_type": null, "count": 44}
2026-04-17 11:38:14,129 | INFO | Starting Agent Marketplace API...
2026-04-17 11:38:41,355 | INFO | DEMO_USAGE | {"agent_id": "agent-001", "usage_count": 1, "max": 10}
2026-04-17 11:38:41,932 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 11:38:41,934 | INFO | AGENT_QUESTION | {"agent_id": "agent-001", "agent_name": "Data Analyst", "question": "what is the highest grossing song", "user": "admin"}
2026-04-17 11:38:41,937 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 11:39:00,075 | INFO | ACCESS_DETAILS_FETCHED | {"agent_id": "agent-004"}
2026-04-17 11:39:11,741 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 11:39:11,743 | INFO | AGENT_QUESTION | {"agent_id": "agent-004", "agent_name": "Customer Analyst", "question": "what are you", "user": "admin"}
2026-04-17 11:39:11,752 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 11:43:11,570 | INFO | Starting Agent Marketplace API...
2026-04-17 11:43:22,087 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 11:43:22,101 | INFO | DEMO_USAGE | {"agent_id": "agent-004", "usage_count": 1, "max": 10}
2026-04-17 11:43:22,519 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 11:43:22,537 | INFO | AGENT_QUESTION | {"agent_id": "agent-004", "agent_name": "Customer Analyst", "question": "test", "user": "admin"}
2026-04-17 11:43:52,226 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 11:43:52,244 | INFO | AGENT_PURCHASED | {"agent_id": "agent-004", "user": "admin"}
2026-04-17 11:43:53,042 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 11:43:53,043 | INFO | AGENT_QUESTION | {"agent_id": "agent-004", "agent_name": "Customer Analyst", "question": "test after purchase", "user": "admin"}
2026-04-17 11:48:19,582 | INFO | Starting Agent Marketplace API...
2026-04-17 11:52:11,977 | INFO | Starting Agent Marketplace API...
2026-04-17 11:52:48,230 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 11:52:48,242 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 11:52:48,243 | INFO | HISTORY_FETCHED | {"limit": 20}
2026-04-17 11:52:48,244 | INFO | LOGS_FETCHED | {"limit": 100, "event_type": null, "count": 3}
2026-04-17 11:53:00,190 | INFO | AGENT_PURCHASED | {"agent_id": "agent-001", "user": "admin"}
2026-04-17 11:53:00,197 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 11:54:39,539 | INFO | ACCESS_DETAILS_FETCHED | {"agent_id": "agent-001"}
2026-04-17 11:55:05,352 | INFO | ACCESS_DETAILS_FETCHED | {"agent_id": "agent-001"}
2026-04-17 11:55:20,787 | INFO | AGENT_PURCHASED | {"agent_id": "agent-002", "user": "admin"}
2026-04-17 11:55:20,793 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 11:58:29,418 | INFO | Starting Agent Marketplace API...
2026-04-17 11:59:00,933 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 11:59:00,942 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 11:59:00,942 | INFO | HISTORY_FETCHED | {"limit": 20}
2026-04-17 11:59:00,943 | INFO | LOGS_FETCHED | {"limit": 100, "event_type": null, "count": 13}
2026-04-17 11:59:34,478 | INFO | DEMO_USAGE | {"agent_id": "agent-003", "usage_count": 1, "max": 10}
2026-04-17 11:59:35,311 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 11:59:35,331 | INFO | AGENT_QUESTION | {"agent_id": "agent-003", "agent_name": "Report Writer", "question": "highest grossing song", "user": "admin"}
2026-04-17 11:59:35,338 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 11:59:50,739 | INFO | AGENT_PURCHASED | {"agent_id": "agent-003", "user": "admin"}
2026-04-17 11:59:50,744 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 12:00:17,113 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 12:00:17,116 | INFO | AGENT_QUESTION | {"agent_id": "agent-003", "agent_name": "Report Writer", "question": "Employee staff report", "user": "admin"}
2026-04-17 12:05:24,415 | INFO | Starting Agent Marketplace API...
2026-04-17 12:05:41,457 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 12:05:41,471 | INFO | DEMO_USAGE | {"agent_id": "agent-001", "usage_count": 1, "max": 10}
2026-04-17 12:05:42,134 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 12:05:42,152 | INFO | AGENT_QUESTION | {"agent_id": "agent-001", "agent_name": "Data Analyst", "question": "highest grossing song", "user": "admin"}
2026-04-17 12:05:42,165 | INFO | DEMO_USAGE | {"agent_id": "agent-003", "usage_count": 1, "max": 10}
2026-04-17 12:05:43,077 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 12:05:43,078 | INFO | AGENT_QUESTION | {"agent_id": "agent-003", "agent_name": "Report Writer", "question": "highest grossing song", "user": "admin"}
2026-04-17 12:05:59,057 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 12:05:59,074 | INFO | DEMO_USAGE | {"agent_id": "agent-001", "usage_count": 2, "max": 10}
2026-04-17 12:05:59,537 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 12:05:59,539 | INFO | AGENT_QUESTION | {"agent_id": "agent-001", "agent_name": "Data Analyst", "question": "highest grossing song", "user": "admin"}
2026-04-17 12:05:59,565 | INFO | DEMO_USAGE | {"agent_id": "agent-003", "usage_count": 2, "max": 10}
2026-04-17 12:06:00,012 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 12:06:00,014 | INFO | AGENT_QUESTION | {"agent_id": "agent-003", "agent_name": "Report Writer", "question": "highest grossing song", "user": "admin"}
2026-04-17 12:12:14,330 | INFO | Starting Agent Marketplace API...
2026-04-17 12:13:51,596 | INFO | Starting Agent Marketplace API...
2026-04-17 12:14:50,062 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 12:14:50,079 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 12:14:50,081 | INFO | HISTORY_FETCHED | {"limit": 20}
2026-04-17 12:14:50,082 | INFO | LOGS_FETCHED | {"limit": 100, "event_type": null, "count": 3}
2026-04-17 12:15:03,803 | INFO | AGENT_PURCHASED | {"agent_id": "agent-001", "user": "admin"}
2026-04-17 12:15:03,809 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 12:15:32,480 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 12:15:32,500 | INFO | AGENT_QUESTION | {"agent_id": "agent-001", "agent_name": "Data Analyst", "question": "Who are the top artists?", "user": "admin"}
2026-04-17 12:15:42,309 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 12:15:42,311 | INFO | AGENT_QUESTION | {"agent_id": "agent-001", "agent_name": "Data Analyst", "question": "Top customers by spending?", "user": "admin"}
2026-04-17 12:20:51,224 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 12:20:51,236 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 12:20:51,236 | INFO | HISTORY_FETCHED | {"limit": 20}
2026-04-17 12:20:51,237 | INFO | LOGS_FETCHED | {"limit": 100, "event_type": null, "count": 11}
2026-04-17 12:23:10,980 | INFO | Starting Agent Marketplace API...
2026-04-17 12:24:11,020 | INFO | Starting Agent Marketplace API...
2026-04-17 12:24:42,710 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 12:24:42,726 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 12:24:42,728 | INFO | HISTORY_FETCHED | {"limit": 20}
2026-04-17 12:24:42,729 | INFO | LOGS_FETCHED | {"limit": 100, "event_type": null, "count": 3}
2026-04-17 16:01:48,074 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 16:01:48,096 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 16:01:48,097 | INFO | HISTORY_FETCHED | {"limit": 20}
2026-04-17 16:01:48,097 | INFO | LOGS_FETCHED | {"limit": 100, "event_type": null, "count": 7}
2026-04-17 16:01:56,979 | INFO | Starting Agent Marketplace API...
2026-04-17 16:02:21,772 | INFO | DEMO_USAGE | {"agent_id": "agent-002", "usage_count": 1, "max": 10}
2026-04-17 16:02:22,775 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 16:02:22,794 | INFO | AGENT_QUESTION | {"agent_id": "agent-002", "agent_name": "Database Helper", "question": "what can you help me with", "user": "admin"}
2026-04-17 16:02:22,802 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 16:02:35,289 | INFO | DEMO_USAGE | {"agent_id": "agent-002", "usage_count": 2, "max": 10}
2026-04-17 16:02:35,554 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 16:02:35,556 | INFO | AGENT_QUESTION | {"agent_id": "agent-002", "agent_name": "Database Helper", "question": "what was my previous question ?", "user": "admin"}
2026-04-17 16:02:35,564 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 16:02:47,583 | INFO | AGENT_PURCHASED | {"agent_id": "agent-003", "user": "admin"}
2026-04-17 16:02:47,590 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 16:03:09,894 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 16:03:09,895 | INFO | AGENT_QUESTION | {"agent_id": "agent-003", "agent_name": "Report Writer", "question": "Catalog composition analysis", "user": "admin"}
2026-04-17 16:03:21,579 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 16:03:21,581 | INFO | AGENT_QUESTION | {"agent_id": "agent-003", "agent_name": "Report Writer", "question": "what was my previous question", "user": "admin"}
2026-04-17 16:05:58,637 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 16:06:03,863 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 16:06:12,553 | INFO | Starting Agent Marketplace API...
2026-04-17 16:06:33,142 | INFO | Starting Agent Marketplace API...
2026-04-17 16:06:58,053 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 16:06:58,060 | INFO | MCP_ACCESS_DENIED | {"agent_id": "agent-002", "missing_mcp_servers": ["mcp-004", "mcp-005"], "user": "admin"}
2026-04-17 16:06:58,066 | INFO | MCP_ACCESS_DENIED | {"agent_id": "agent-002", "missing_mcp_servers": ["mcp-004", "mcp-005"], "user": "admin"}
2026-04-17 16:07:07,022 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 16:07:07,028 | INFO | MCP_SERVER_PURCHASED | {"server_id": "mcp-004", "user": "admin"}
2026-04-17 16:07:07,034 | INFO | MCP_SERVER_PURCHASED | {"server_id": "mcp-005", "user": "admin"}
2026-04-17 16:07:07,039 | INFO | DEMO_USAGE | {"agent_id": "agent-002", "usage_count": 1, "max": 10}
2026-04-17 16:07:07,268 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 16:07:07,285 | INFO | AGENT_QUESTION | {"agent_id": "agent-002", "agent_name": "Database Helper", "question": "Remember: my test marker is BLUE-SPARROW.", "user": "admin"}
2026-04-17 16:07:07,300 | INFO | DEMO_USAGE | {"agent_id": "agent-002", "usage_count": 2, "max": 10}
2026-04-17 16:07:08,100 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 16:07:08,102 | INFO | AGENT_QUESTION | {"agent_id": "agent-002", "agent_name": "Database Helper", "question": "What marker did I ask you to remember?", "user": "admin"}
2026-04-17 16:13:34,958 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 16:13:34,980 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 16:13:34,981 | INFO | HISTORY_FETCHED | {"limit": 20}
2026-04-17 16:13:34,981 | INFO | LOGS_FETCHED | {"limit": 100, "event_type": null, "count": 13}
2026-04-17 16:14:52,176 | INFO | MCP_ACCESS_DENIED | {"agent_id": "agent-001", "missing_mcp_servers": ["mcp-006"], "user": "admin"}
2026-04-17 16:14:52,181 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 16:15:05,725 | INFO | MCP_ACCESS_DENIED | {"agent_id": "agent-003", "missing_mcp_servers": ["mcp-001", "mcp-006"], "user": "admin"}
2026-04-17 16:15:05,730 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 16:16:12,452 | INFO | Starting Agent Marketplace API...
2026-04-17 16:16:16,366 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 16:16:16,394 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 16:16:16,395 | INFO | HISTORY_FETCHED | {"limit": 20}
2026-04-17 16:16:16,395 | INFO | LOGS_FETCHED | {"limit": 100, "event_type": null, "count": 3}
2026-04-17 16:16:30,691 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 16:16:30,698 | INFO | MCP_AUTO_PROVISIONED | {"agent_id": "agent-001", "installed_mcp_servers": ["mcp-004", "mcp-006"], "user": "admin"}
2026-04-17 16:16:30,698 | INFO | DEMO_USAGE | {"agent_id": "agent-001", "usage_count": 1, "max": 10}
2026-04-17 16:16:31,403 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 16:16:31,423 | INFO | AGENT_QUESTION | {"agent_id": "agent-001", "agent_name": "Data Analyst", "question": "What can you do", "user": "admin"}
2026-04-17 16:16:32,718 | INFO | AGENT_PURCHASED | {"agent_id": "agent-001", "user": "admin"}
2026-04-17 16:16:32,727 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 16:16:40,370 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 16:16:51,720 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 16:16:51,723 | INFO | AGENT_QUESTION | {"agent_id": "agent-001", "agent_name": "Data Analyst", "question": "Who are the top artists?", "user": "admin"}
2026-04-17 16:16:53,818 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 16:16:53,825 | INFO | MCP_AUTO_PROVISIONED | {"agent_id": "agent-003", "installed_mcp_servers": ["mcp-001"], "user": "admin"}
2026-04-17 16:16:53,825 | INFO | DEMO_USAGE | {"agent_id": "agent-003", "usage_count": 1, "max": 10}
2026-04-17 16:16:54,850 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 16:16:54,851 | INFO | AGENT_QUESTION | {"agent_id": "agent-003", "agent_name": "Report Writer", "question": "What can you do", "user": "admin"}
2026-04-17 16:17:04,393 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 16:17:04,395 | INFO | AGENT_QUESTION | {"agent_id": "agent-001", "agent_name": "Data Analyst", "question": "what was my previous question ?", "user": "admin"}
2026-04-17 16:22:16,336 | INFO | Starting Agent Marketplace API...
2026-04-17 16:30:26,704 | INFO | Starting Agent Marketplace API...
2026-04-17 16:32:37,053 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 16:32:37,066 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 16:32:43,423 | INFO | Starting Agent Marketplace API...
2026-04-17 16:32:59,514 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 16:32:59,529 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 16:33:43,119 | INFO | Starting Agent Marketplace API...
2026-04-17 16:33:55,559 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 16:33:55,582 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 16:33:55,583 | INFO | HISTORY_FETCHED | {"limit": 20}
2026-04-17 16:33:55,584 | INFO | LOGS_FETCHED | {"limit": 100, "event_type": null, "count": 3}
2026-04-17 16:34:20,809 | INFO | AGENT_PURCHASED | {"agent_id": "agent-001", "user": "admin"}
2026-04-17 16:34:20,818 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 16:34:41,361 | INFO | ACCESS_DETAILS_FETCHED | {"agent_id": "agent-001"}
2026-04-17 16:35:46,929 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 16:35:46,943 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 16:35:46,945 | INFO | HISTORY_FETCHED | {"limit": 20}
2026-04-17 16:35:46,946 | INFO | LOGS_FETCHED | {"limit": 100, "event_type": null, "count": 10}
2026-04-17 16:38:54,038 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 16:38:54,052 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 16:39:33,943 | INFO | Starting Agent Marketplace API...
2026-04-17 16:39:41,910 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 16:39:41,922 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 16:39:41,924 | INFO | HISTORY_FETCHED | {"limit": 20}
2026-04-17 16:39:41,925 | INFO | LOGS_FETCHED | {"limit": 100, "event_type": null, "count": 3}
2026-04-17 16:42:30,748 | INFO | Starting Agent Marketplace API...
2026-04-17 16:42:43,483 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 16:42:43,496 | INFO | AGENT_PURCHASED | {"agent_id": "agent-001", "user": "admin"}
2026-04-17 16:42:43,510 | INFO | MCP_AUTO_PROVISIONED | {"agent_id": "agent-001", "installed_mcp_servers": ["mcp-004", "mcp-006"], "user": "admin"}
2026-04-17 16:42:43,897 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 16:42:43,914 | INFO | AGENT_QUESTION | {"agent_id": "agent-001", "agent_name": "Data Analyst", "question": "hello", "user": "admin"}
2026-04-17 16:44:42,629 | INFO | Starting Agent Marketplace API...
2026-04-17 16:44:51,384 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 16:44:51,396 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 16:44:51,398 | INFO | HISTORY_FETCHED | {"limit": 20}
2026-04-17 16:44:51,399 | INFO | LOGS_FETCHED | {"limit": 100, "event_type": null, "count": 3}
2026-04-17 16:45:01,525 | INFO | AGENT_PURCHASED | {"agent_id": "agent-001", "user": "admin"}
2026-04-17 16:45:01,528 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 16:45:52,439 | INFO | MCP_AUTO_PROVISIONED | {"agent_id": "agent-001", "installed_mcp_servers": ["mcp-004", "mcp-006"], "user": "admin"}
2026-04-17 16:45:52,831 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-17 16:45:52,850 | INFO | AGENT_QUESTION | {"agent_id": "agent-001", "agent_name": "Data Analyst", "question": "Who are the top artists?", "user": "admin"}
2026-04-17 16:46:20,314 | INFO | Starting Agent Marketplace API...
2026-04-17 16:47:36,074 | INFO | Starting Agent Marketplace API...
2026-04-17 16:47:48,488 | INFO | AUTH_SUCCESS | {"username": "admin"}
2026-04-17 16:47:48,498 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 16:47:48,499 | INFO | HISTORY_FETCHED | {"limit": 20}
2026-04-17 16:47:48,499 | INFO | LOGS_FETCHED | {"limit": 100, "event_type": null, "count": 3}
2026-04-17 16:48:21,163 | INFO | AGENT_PURCHASED | {"agent_id": "agent-001", "user": "admin"}
2026-04-17 16:48:21,173 | INFO | AGENTS_FETCHED | {"count": 6}
2026-04-17 16:48:43,930 | INFO | MCP_AUTO_PROVISIONED | {"agent_id": "agent-001", "installed_mcp_servers": ["mcp-004", "mcp-006"], "user": "admin"}
